Actor,Rating
Linda Hamilton,2.1450820528901433
Travis Schuldt,2.3409637294867776
Renee O'Connor,2.4360823664680673
Verne Troyer,2.078289955053831
Nicholas Gonzalez,2.2843106511968223
Sisi Stringer,4.420926100135884
Gigi Rice,2.2668548134211353
Bryan Cranston,2.0040765130134837
Juliet Landau,2.2039301766488975
Josie Loren,2.651823978258597
Lisa Bonet,2.304588690289537
Harold Gould,2.1130971046305005
Catherine Hicks,2.1922232674819693
Cristiana Dell'Anna,0.0
Melissa Rauch,2.2335110274903314
Dennis Farina,2.0733772342427095
Thomas Kretschmann,2.045259747047141
Adjoa Andoh,2.4908539772133373
Ben Foster,2.0428556496289327
Leos Carax,2.5480296853768163
Ben Chaplin,2.126894533291523
Paolo Montalban,2.6378174976481654
Bonnie Bartlett,2.1613881049440784
Mandy Patinkin,2.0694052472039304
Esther Williams,2.66917529005958
Rachel McAdams,2.0864429810807987
Missi Pyle,2.004390090937598
Stacey Leilua,2.9873523570607294
Stephen Root,1.958294136092819
Nicolas Bro,2.2654959757499737
Rashida Jones,2.0566530782899552
Mary Kay Place,2.0151562663321836
David Paymer,1.9916379220236229
Kate Walsh,2.08226194209261
Bob Denver,2.7336678164523884
Maika Monroe,2.1671370335528377
Anna Madeley,2.3940629246367724
Darren Criss,2.26695933939584
Louis Gossett Jr.,2.0864429810807987
Katherine Helmond,2.1563708581582524
Josh Braaten,2.4712030939688514
Clayton Rohner,2.2045573324971257
Natasha Richardson,2.153130552942406
Shamier Anderson,2.3171318072541025
Amy De Bhrun,2.61597156893488
Brandy Ledford,2.4019023727396256
Matilda Anna Ingrid Lutz,2.629559945646493
Jeannie Berlin,2.2515940211142467
Lara Silva,2.962370649106303
Michael Cudlitz,2.089892338246054
Natalie Friedman,0.0
Mariana Klaveno,2.485209574579283
Milos Forman,2.401066164941988
Keith Allen,2.181352566112679
Deanna Russo,2.4799832758440474
Mary Steenburgen,1.9996864220758859
Montgomery Clift,2.550224730845615
Paula Jai Parker,2.2157416117905298
Chen Chang,2.3522525347548866
Joan Taylor,2.6148217832131286
Chace Crawford,2.1720497543639596
Audra McDonald,2.198076722065433
Melissa Sue Anderson,2.3123236124176856
Charlotte Le Bon,2.386850632382147
Nathaniel Parker,2.128357896937389
Matt Schulze,2.201212501306575
Jamie Sives,2.1905508518866936
Olivia DeJonge,2.48270095118637
Jeremy Piven,1.9778404933626006
Max Charles,2.2521166509877704
Zoe Kazan,2.1213546566321733
Laura Fraser,2.194522838925473
Susie Essman,2.2206543326016517
Ving Rhames,1.990488136301871
Anthony Ramos,2.300616703250758
Mark Hamill,2.0499634159088536
Olivia Chenery,2.6578864847914705
James Woods,1.990488136301871
Jessica Hecht,2.097522734399498
Diablo Cody,2.6031148740462005
Margaret Cho,2.13170272812794
Danny Ramirez,2.43326016515104
Wolfgang Petersen,3.0114978572175186
Danielle Cormack,2.519912198181248
Roxanne McKee,2.682345562872374
Randolph Mantooth,2.6074004390090937
Kylie Jenner,2.578133166091774
Luke Mitchell,2.629559945646493
Justin Berfield,2.542489808717466
James Murray,2.7114037838402845
Lorraine Ashbourne,2.2572384237483014
Dani Kind,2.5516880944914813
Angie Dickinson,2.1326434619002823
Spencer Grammer,2.532350789171109
Brett Butler,2.4609595484477893
Amy Smart,2.055921396467022
Betsy Russell,2.3245531514581375
Halston Sage,2.209470053308247
Bill Goldberg,2.253789066583046
Colleen Smith,2.794083829831713
Richard Beymer,2.367931430960594
Daisy Haggard,2.310755722797115
Katharine Ross,2.2357060729591303
Sarah Lancaster,2.270095118636981
Ben Miller,2.3662590153653182
Pierfrancesco Favino,2.198912929863071
Ian Harding,2.402947632486673
Amanda Root,2.4290791261628515
Steven Culp,2.1328525138496914
Annette Badland,2.318072541026445
Anders Holm,2.198181248040138
Jimmi Simpson,2.1125744747569772
Retta,2.135674715166719
Ed Harris,1.9759590258179158
Rebecca Wisocky,2.2818020278039093
Marianne Rendon,2.710672102017351
Sarah Polley,2.1382878645343366
Glenda Jackson,2.397825859726142
Zach Galifianakis,2.0397198703877915
Lesley Ann Warren,2.0936552733354237
Sarah Burns,2.224103689766907
Amber Nash,2.8247099404201945
Chris Wood,2.5284833281070345
Janina Gavankar,2.2519075990383612
Briana Venskus,2.413400229957144
Julian Fellowes,2.361137242604787
Paloma Kwiatkowski,2.4960802759485734
Jonjo O'Neill,2.4421448730009407
Erin Karpluk,2.434305424898087
Salli Richardson-Whitfield,2.1979721960907286
Wendie Jo Sperber,2.2400961638967285
John Fiedler,2.1730950141110066
Chantal Thuy,2.5186578864847915
Brigitte Nielsen,2.230584300198599
Michael Dorman,2.4063969896519284
Eliza Bennett,2.4759067628305633
Susan Walters,2.3460855022473086
Jordana Largy,2.4785199121981814
Billy Porter,2.295494930490227
Christoph Waltz,2.077140169332079
Agyness Deyn,2.3039615344413087
Jessica Cauffiel,2.232883871642103
Alisha Newton,2.574161179052995
Anthony Rapp,2.1414236437754783
Vanessa Ferlito,2.1559527542594337
Chris Parnell,2.0393017664889723
Caitlin McGee,2.7223790111842794
Therica Wilson-Read,3.151980767220654
Connor Paolo,2.262882826382356
Felicity Jones,2.138183338559632
Gregory Harrison,2.4068150935507475
Shira Haas,2.7877077453747257
Kelsey Asbille,2.4224939897564544
Christopher Plummer,1.974704714121459
Milly Shapiro,2.8784362914184176
Susannah Harker,2.4381728859621616
Eddie Redmayne,2.1462318386118953
Jamie Bell,2.085293195359047
Matt Winston,2.0842479356119994
Kirk Acevedo,2.1829204557332496
Megan Gallagher,2.2480401379742867
Charlie Gillespie,2.6751332706177484
Olivia Luccardi,2.3384551060938645
Keisha Castle-Hughes,2.3702310024040973
Abby Quinn,2.346608132120832
Rupert Grint,2.2236855858680884
Jonathan Brandis,2.2711403783840285
Earl Hindman,2.3201630605205392
Xavier Dolan,2.426675028744643
Doval'e Glickman,2.6647851991219818
Maria Thayer,2.2352879690603116
Charles Laughton,2.2900595798055816
Nicholas Galitzine,2.6266332183547614
Christina Wolfe,2.547402529528588
William Powell,2.2447998327584404
James Drury,2.443503710672102
Stephen Walters,2.2683181770670013
Eric Winter,2.4320058534545836
Gary Cooper,2.198912929863071
Charlie Weber,2.593393958398662
Victoria Principal,2.5698756140901016
Ronald Reagan,2.3892547298003555
Bryan Brown,2.1505174035747885
Brandon T. Jackson,2.1007630396153445
Jon-Michael Ecker,3.0104525974704712
Stefania Spampinato,2.4681718407024147
Clive Russell,2.1388104944078603
Linda Purl,2.369603846555869
Molly Ephraim,2.505696665621407
Frances Bavier,2.522525347548866
Lane Smith,2.129821260583255
Sam Taylor-Johnson,2.821887739103167
Robert Prosky,2.092505487613672
Jesse Ventura,2.26695933939584
Sage Stallone,2.498379847392077
Dabney Coleman,2.0462004808194836
Jessica Boehrs,2.5845092505487615
Ryan Robbins,2.1382878645343366
Ashley Eckstein,2.3284206125222116
Frederick Koehler,2.13901954635727
Hannah Gross,2.2908957876032194
Charlotte Spencer,2.3029162746942617
Betsy Blair,2.3245531514581375
Nomzamo Mbatha,2.7194522838925472
Glynis Johns,2.1957771506219297
Kelli Williams,2.397825859726142
Damon Wayans Jr.,2.193059475279607
Stephen Chow,2.672415595275426
Dora Madison,2.315145813734713
Alex Mallari Jr.,2.530887425525243
Laura Aikman,2.5977840493362603
Michelle Rodriguez,2.078603532977945
Willam Belli,2.165673669906972
Jan Sterling,2.465663217309501
Angela Kinsey,2.2809658200062715
Raymond Ablack,2.8204243754573013
Mark Harelik,2.177694156998014
Armin Shimerman,2.1636876763875823
Maria Doyle Kennedy,2.248980871746629
Scott Wolf,2.2092610013588376
Barret Oliver,2.4459078080903103
Jordan Patrick Smith,2.7727605309919516
Helen Slater,2.217936657259329
Adewale Akinnuoye-Agbaje,2.0817393122190864
Clark Gable,2.251175917215428
Donnie Wahlberg,2.1490540399289224
Gabrielle Carteris,2.6236019650883247
Shanna Moakler,2.3262255670534127
Danielle Macdonald,2.278352670638654
Margo Harshman,2.3368872164732934
Taylor Swift,2.329779450193373
Joan Bennett,2.280861294031567
Pamela Bach-Hasselhoff,2.9588167659663425
David Koechner,1.9781540712867147
Lillian Gish,2.290268631754991
Betty Gabriel,2.3739939374934673
Vicki Lewis,2.17915752064388
Richard Widmark,2.1072436500470366
Jake Zyrus,2.6389672833699174
Buck Taylor,2.1193686631127835
Indira Varma,2.24678582627783
Katie Holmes,2.0569666562140694
Enid Graham,2.3421135152085295
Emmanuelle Seigner,2.3671997491376606
Brennan Elliott,2.350580119159611
Nancy Allen,2.1566844360823665
Roger Craig Smith,2.206229748092401
Bebe Neuwirth,2.1080798578446744
Aimee Carrero,2.478310860248772
Luenell,2.108288909794084
David Leitch,2.1622243127417162
Steven Weber,2.0827845719661338
Jane Krakowski,2.117278143618689
Tom Ford,2.477474652451134
Kirk Douglas,2.1449775269154383
Beth Grant,1.9744956621720497
Mercedes Ruehl,2.1100658513640638
Allison Miller,2.479356119995819
Dominic Monaghan,2.1774851050486044
Lawrence Tierney,2.118427929340441
Helena Mattsson,2.1998536636354133
Manu Bennett,2.4188355806417894
Ron Livingston,2.0407651301348384
Kylie Minogue,2.286296644716212
Camryn Manheim,2.078917110902059
Gary Lewis,2.183965715480297
Wendy Makkena,2.230584300198599
Samira Wiley,2.3053203721124698
Shelley Long,2.213546566321731
Harvey Guillen,2.4370231002404097
Butch Patrick,2.336260060625065
Daniela Bobadilla,2.698338037002195
Michael J. Fox,2.099195149994774
Charles Aidman,2.308247099404202
Roy Scheider,2.1075572279711507
Silas Weir Mitchell,2.1448730009407337
Iwan Rheon,2.3134733981394375
Jojo Macari,2.801400648061043
Melissa Ponzio,2.7003240305215845
Richard Schiff,1.9737639803491167
Jackie Coogan,2.2667502874464303
Wendy Crewson,2.072331974495662
Elisabeth Harnois,2.233301975540922
Joan Collins,2.1956726246472247
Takashi Miike,2.673878958921292
Iris Apatow,2.427824814466395
Gabriel Bateman,2.31619107348176
Jessica McNamee,2.3139960280129612
Trey Tucker,2.7003240305215845
Kevin Dunn,1.9928922337200794
Tupac Shakur,2.3384551060938645
Andrea Martin,2.0777673251803073
Creed Bratton,2.312219086442981
Karma Meyer,2.830354343054249
Bianca Lawson,2.2704086965610952
Debra Winger,2.1427824814466394
Matthew Broderick,2.00731681822933
Lindsey Broad,2.2704086965610952
Heather O'Rourke,2.7348176021741404
Stephen Bishop,2.2145918260687782
Salvatore Esposito,0.0
Emily Wilson,2.5398766593498485
Steve Agee,2.2338246054144455
Lee Meriwether,2.3245531514581375
Henry Gibson,2.078603532977945
Alimi Ballard,2.2991533396048918
Ross Butler,2.559841120518449
Kate Bosworth,2.084456987561409
Anneliese van der Pol,2.7142259851573116
Sam Huntington,2.1581477997282326
Anthony Perkins,2.1486359360301033
Paula Malcomson,2.108497961743493
Natalie Hall,2.49733458764503
Ronny Cox,2.106825546148218
Leslie Jordan,2.1773805790739
Jamie Lee,2.7235287969060313
Zoe Boyle,2.710044946169123
Benjamin Salisbury,2.457719243231943
Rich Sommer,2.237064910630292
Stephanie Courtney,2.3156684436082364
Helen Shaver,2.143827741193687
Julie Walters,2.149158565903627
Anthony Head,2.191282533709627
Anna Kendrick,2.060729591303439
Ralph Fiennes,2.0136929026863175
Brett Dier,2.3762935089369708
Noel Clarke,2.1998536636354133
Scott Wilson,2.0188146754468486
Sarah Holcomb,2.6444026340545626
Vinessa Shaw,2.120309396885126
Trish Van Devere,2.4805059057175707
Warwick Davis,2.088847078499007
Rita Tushingham,2.20288491690185
Nigel Boyle,2.9207693111738267
Rupert Evans,2.419358210515313
Judith McConnell,2.509668652660186
Steve Bacic,2.2242082157416116
Luciana Paluzzi,2.334483119055085
Mark Stevens,2.683704400543535
Steven Soderbergh,2.357687885439532
Collette Wolfe,2.1982857740148427
Jolene Anderson,2.9571443503710673
Brooke Shields,2.0773492212814886
Tom Riley,2.4035747883349012
Christian Isaiah,2.778404933626006
Mary Wiseman,2.7087906344726664
Federico Castelluccio,2.2126058325493885
Ann Reinking,2.4732936134629457
Spencer Locke,2.269467962788753
Janhvi Kapoor,3.01839657154803
Fionnula Flanagan,2.0814257342949722
Dustin Clare,2.729800355388314
F. Gary Gray,2.364168495871224
Jay O. Sanders,2.038047454792516
Tara Reid,2.0839343576878853
Fiona Vroom,2.334274067105676
Jason Butler Harner,2.2122922546252743
Anne Bancroft,2.0729591303438903
Emma Hunton,2.7094177903208947
Boris Karloff,2.168600397198704
Romola Garai,2.1510400334483117
Donna Dixon,2.256611267900073
Dawn Wells,2.4396362496080277
Melissa McBride,2.468380892651824
Kelly McGillis,2.1973450402425003
Jack Lemmon,2.0644925263928084
Ian Bannen,2.145186578864848
Tim McInnerny,2.1580432737535276
Lambert Wilson,2.1380788125849275
Johnathon Schaech,2.058220967910526
Sheila Vand,2.273858053726351
Brent Sexton,2.1261628514685897
Ola Rapace,2.498797951290896
Edgar Ramirez,2.1145604682763666
Jennifer Schwalbach Smith,2.2645552419776314
Con O'Neill,2.3730532037211245
Tom Hollander,2.0652242082157417
Lukas Haas,2.01839657154803
Jeany Spark,2.5918260687780914
Brooke Bundy,2.4359778404933627
Annie Mumolo,2.2269258910839342
Fred Dryer,2.360510086756559
Monique Ganderton,2.1075572279711507
Morgan Spector,2.3391867879167973
Natalie Schafer,2.3124281383923906
Theresa Russell,2.0740043900909377
Jennifer Saunders,2.267900073168182
Heath Ledger,2.1287760008362078
Dick Wolf,2.862130239364482
Amy Adams,2.0305215846137767
Anna Maria Sieklucka,0.5
Jenna Elfman,2.152816975018292
Dirk Rogers,2.543744120413923
Jon Cryer,2.1527124490435874
Daniel Ings,2.4477892756349955
Emile Hirsch,2.064388000418104
Olivia Taylor Dudley,2.230061670325076
Martin Landau,2.013797428661022
Maria Bello,2.0242500261314937
Dominique Fishback,2.6407442249398976
Patty McCormack,2.206543326016515
Summer Glau,2.4206125222117696
Bellamy Young,2.195254520748406
Jacob Bertrand,2.1691230270722275
Rachael Harris,2.068673565380997
Ariela Barer,2.792306888261733
Violet Brinson,2.6799414654541653
Patrick Gorman,2.1149785721751857
Peter Riegert,2.0973136824500886
Clint Howard,1.959757499738685
Billy Magnussen,2.1351520852931953
George Sanders,2.1363018710149473
Danielle Burgio,2.1215637085815824
Grant Gustin,2.6970837253057383
Leila Bekhti,2.4370231002404097
Akira Akbar,2.5204348280547717
Brett Tucker,2.445385178216787
William Mapother,2.0620884289746
Paul Schulze,2.1552210724365004
Linda Lavin,2.2802341381833386
Amanda Collin,2.8141528169750183
Olafur Darri Olafsson,2.1556391763353195
Joshua Leonard,2.079648792724992
Barbara Hershey,2.059893383505801
Karl Swenson,2.4031566844360825
Joyce Bulifant,2.4070241455001566
Brittany Murphy,2.0694052472039304
Stefanie Scott,2.1671370335528377
Alan Autry,2.305738476011289
Talulah Riley,2.1702728127939794
Melinda McGraw,2.2835789693738895
Cody Christian,2.3867461064074424
Shazad Latif,2.574788334901223
Vera Cherny,2.7633531932685274
Ed Skrein,2.2356015469844257
Grace Fulton,2.5128044319013276
Sam Heughan,2.5686213023936446
Kathleen Wilhoite,2.1007630396153445
Neil Morrissey,2.509773178634891
Thalissa Teixeira,2.6545416536009196
Anson Mount,2.1097522734399496
Ava DuVernay,2.8066269467962788
Brittany Allen,2.4511341068255463
Rene Russo,2.0605205393540293
Annabelle Apsion,2.41130971046305
Robert Altman,2.4838507369081215
Brooke Langton,2.231734085920351
Nicole Forester,2.1943137869760636
Megan Mullally,2.0693007212292254
Todd Grinnell,2.5902581791575208
Cole Hauser,2.12239991637922
Garrett Morris,2.1326434619002823
Stewart Granger,2.407651301348385
Marlon Brando,2.167450611476952
Meagan Good,2.0868610849796174
Matt Lintz,2.2216995923486986
LL Cool J,2.0981498902477265
Josh Henderson,2.373575833594648
Clare Dunne,2.623915543012439
Mary Elizabeth McGlynn,2.4395317236333227
Julian Richings,2.059370753632278
Melanie Griffith,2.0159924741298214
Julia Campbell,2.381728859621616
Peter Outerbridge,2.2329883976168077
Mandell Maughan,2.5505383087697293
Catherine Tate,2.2673774432946585
Clarence Williams III,2.072331974495662
Andrew Garfield,2.18114351416327
Bingbing Fan,2.302289118846033
Jacqueline Obradors,2.2638235601546985
Bradley James,2.8455106093864324
Joshua Malina,2.1657781958816766
Andi Osho,2.542489808717466
Vincent Kartheiser,2.1253266436709524
Cayden Boyd,2.222326748196927
John Roberts,2.7628305633950037
Julia Chan,2.6265286923800564
Ko Shibasaki,2.404724574056653
Mark Benton,2.267900073168182
Rhys Coiro,2.1266854813421134
Trevor Goddard,2.2558795860771403
Connor Jessup,2.5409219190968955
Elizabeth Montgomery,2.7409846346817184
Krista Allen,2.180202780390927
Jake McDorman,2.311487404620048
Emma Fielding,2.5373680359569355
Moira Kelly,2.1560572802341382
Connie Britton,2.1069300721229225
Gregory Scott Cummins,2.1490540399289224
Shelley Regner,2.450716002926727
Katie Cassidy,2.204034702623602
Peri Baumeister,2.714121459182607
Peter Firth,2.140691961952545
Laura Benanti,2.5237796592453225
Karl Glusman,2.3157729695829414
Owen Teale,2.2345562872373783
Jeremy Strong,2.09867252012125
Alice Braga,2.185115501202049
Sue Lyon,2.547402529528588
Finn Wolfhard,2.258910839343577
Douglas Smith,2.1994355597365947
Lori Loughlin,2.2673774432946585
Jean-Luc Godard,2.4511341068255463
Billy Redden,2.5042333019755407
Conrad Ricamora,2.5248249189923695
Gaby Hoffmann,2.114455942301662
Megan Ward,2.3222535800146336
Terry Farrell,2.4068150935507475
Cesar Romero,2.2615239887111946
Jeanne Tripplehorn,2.0985679941465456
Martin Campbell,2.5448939061356746
Treat Williams,2.0396153444130865
Jack Cassidy,2.707222744852096
Tatyana Ali,2.147277098358942
Yvette Nicole Brown,2.0941779032089474
Jovan Adepo,2.586077140169332
So-dam Park,2.8958921291941047
Katherine Heigl,2.0820528901432005
Madeline Brewer,2.5059057175708164
Jacob Tierney,2.2315250339709416
James Lesure,2.342218041183234
Nancy McKeon,2.4516567366990696
Robert Hy Gorman,2.3547611581477996
Amy Landecker,2.156579910107662
Veronica Sanchez,2.955367408801087
Anna Walton,2.499007003240305
Julie McNiven,2.265077871851155
Bobby Driscoll,2.5069509773178633
Alexander Vlahos,2.698024459078081
William Devane,2.1004494616912304
Tobey Maguire,2.074840597888575
Rob McElhenney,2.34190446325912
Ray Nicholson,2.3636458659977
Kerry Bishe,2.1774851050486044
Zeljko Ivanek,2.0404515522107243
Chelsea Peretti,2.4370231002404097
Freida Pinto,2.2108288909794083
Clarence Gilyard Jr.,2.375561827114038
Daniel Nelson,2.8560677328316086
Luke Perry,2.1462318386118953
Darlene Vogel,2.438277411936866
Peta Sergeant,2.6509877704609597
James Pickens Jr.,2.081112156370858
Hadas Yaron,2.5712344517612626
Bette Davis,2.1697501829204557
Louis Lombardi,2.04944078603533
Thomas Brodie-Sangster,2.2196090728546043
Daveigh Chase,2.1979721960907286
Manny Montana,2.4484164314832237
Finn Carter,2.425316191073482
Sarah Minnich,2.2129194104735026
Jason Robards,2.058743597784049
Seo-joon Park,2.990070032403052
Jasika Nicole,2.648688199017456
Anne Ramsey,2.2082157416117907
Kate Jackson,2.416117905299467
Annabel Scholey,3.230688826173304
Khalil Kain,2.3129507682659143
Alida Valli,2.2509668652660184
Jon Huertas,2.230061670325076
Don S. Davis,2.0855022473084563
Laurene Landon,2.2190864429810806
Kinka Usher,2.598202153235079
Ted Raimi,2.071704818647434
Sandra Dee,2.467335632904777
Tracee Ellis Ross,2.3545521061983905
Charles Grodin,2.0919828577401485
Ann Sheridan,2.3129507682659143
Rachel Blanchard,2.20288491690185
Kevin Eldon,2.2429183652137556
Hannah Spearritt,2.633531932685272
Audrey Marie Anderson,2.355806417894847
Cho Seung-woo,2.9394794606459707
David Keith,2.0730636563185953
Rosa Salazar,2.217204975436396
Maya Erskine,2.3626006062506533
Kristin Davis,2.243127417163165
Alexander Payne,2.5745792829518135
Marc Evan Jackson,2.135570189192014
Richard S. Castellano,2.4633636458659978
Maureen O'Sullivan,2.2081112156370857
Warren Christie,2.475279606982335
Mark McKenna,2.8204243754573013
Jenna Dewan,2.2295390404515523
Uwe Boll,2.608341172781436
Jessica Simpson,2.39312219086443
Alexa Nikolas,2.300198599351939
Lou Taylor Pucci,2.107870805895265
Garance Marillier,3.2140691961952546
Mary Murphy,2.3891502038256505
Michael Weatherly,2.35831504128776
Daniel Bruhl,2.1287760008362078
Houston Tumlin,2.603532977945019
Sebastian Bach,2.578342218041183
Daniel Mays,2.1041078708058953
Sabina Gadecki,2.3436814048291
Mary Page Keller,2.3500574892860877
Jake Epstein,2.697397303229853
Fiona Dolman,2.932685272290164
Lauren Tsai,2.83923905090415
Lennie James,2.1273126371903417
Meghann Fahy,2.66363541340023
Tom Guiry,2.11330615657991
Baz Luhrmann,2.574370231002404
Georgia King,2.306888261733041
Emma Stone,2.0677328316086547
Nathan Lane,2.0425420717048186
Lloyd Bochner,2.2469948782272393
Lindsey Kraft,2.282638235601547
Michael Landon,2.770879063447267
Rupert Penry-Jones,2.252012125013066
David Lascher,2.6772237901118427
Scottie Thompson,2.274589735549284
Charlotte Best,2.9906971882512803
Rodney Rowland,2.2569248458241873
Joanna Lumley,2.106721020173513
Dave Annable,2.371903417999373
Samantha Robinson,2.4481028535591096
Mindy Sterling,2.0269677014738163
Nathan Fillion,2.1044214487300095
Charlie Creed-Miles,2.2528483328107036
Herman J. Mankiewicz,2.7449566217204975
Michelle Yeoh,2.1335841956726247
Eric Christian Olsen,2.0879063447266644
Michael Parks,2.062924636772238
Lois Chiles,2.12793979303857
Danny John-Jules,2.2323612417685794
Bobbie Phillips,2.4123549702100973
DeForest Kelley,2.3776523466081323
Thomas Dekker,2.2039301766488975
Amber Stevens West,2.2553569562036166
Parker Posey,2.007630396153444
Laysla De Oliveira,2.6696979199331032
Johnny Sequoyah,2.59956099090624
Micheal Richardson,2.3775478206334273
Chris Mulkey,1.989024772656005
Vivian Falcone,2.6672938225148948
Kelly Overton,2.410578028640117
Allison Hayes,2.5533605100867565
Barry Nelson,2.6266332183547614
Kaitlyn Bernard,2.5629768997595903
Nina Sosanya,2.362809658200063
Agusta Eva Erlendsdottir,2.460018814675447
Jennifer Elise Cox,2.140064806104317
Kristanna Loken,2.2948677746419985
Frank Sivero,2.1448730009407337
Rick Gomez,2.1329570398243964
Donna Pescow,2.761158147799728
Erica Cerra,2.261733040660604
Ariana Richards,2.3746210933416956
Ally Walker,2.193268527229016
Sven-Ole Thorsen,2.028535591094387
John Matuszak,2.4390090937597995
Scatman Crothers,2.214696352043483
Danica McKellar,2.34190446325912
Jonathan Groff,2.257029371798892
Ana de Armas,2.232883871642103
Taissa Farmiga,2.1837566635308874
Marlyne Barrett,2.347757917842584
Ike Eisenmann,2.261105884812376
Abigail Breslin,2.0772446953067836
Brandy Norwood,2.457823769206648
Ewen Bremner,2.040974182084248
Linda Hunt,2.124594961848019
Whitney Cummings,2.202257761053622
Johnny Whitaker,2.5991428870074214
Gino Vento,2.7431796801505173
Christopher Judge,2.1823978258597263
Trystan Gravelle,2.6026967701473818
Groucho Marx,2.416431483223581
Scott Mechlowicz,2.29444967074318
Dakota Taylor,2.7281279397930387
Dina Shihabi,2.923591512490854
Lee Majors,2.193059475279607
Barbara Feldon,2.3881049440786035
Timothy Busfield,2.1760217414027387
Kyla Pratt,2.2468903522525348
Greg Grunberg,2.027385805372635
Evan Handler,2.2426047872896415
Pat Morita,2.093237169436605
Medalion Rahimi,2.7116128357896936
Zach Roerig,2.3655273335423854
Ray Panthaki,2.345040242500261
Alan Ritchson,2.2265077871851155
Balthazar Getty,2.097731786348908
Mark Margolis,1.9998954740252952
Crispin Freeman,2.307410891606564
Arnas Fedaravicius,2.8308769729277725
Julianne Moore,1.972196090728546
Josh Peck,2.103794292881781
Blake Jenner,2.478624438172886
Adarsh Gourav,2.929863070973137
Jessica Parker Kennedy,2.356015469844256
Eileen Davies,2.3852827427615764
Eve Hewson,2.2361241768579494
Loretta Walsh,2.553255984112052
Tony Todd,2.033970941779032
Mira Furlan,2.7831086024877183
Daveed Diggs,2.4276157625169854
Tati Gabrielle,2.6178530364795654
Brian McCardie,2.2766802550433782
George Wyner,2.119786767011602
Brandon Lee,2.5984112051844885
Madison McLaughlin,2.887739103167137
James Van Der Beek,2.1311800982544162
Reg E. Cathey,2.0693007212292254
Krista Marie Yu,2.513327061774851
Angela Featherstone,2.1665098777046095
Genevieve O'Reilly,2.2312114560468275
James Dean,2.7452701996446116
Giannina Facio,2.1486359360301033
Rory Culkin,2.1325389359255773
Anna Chancellor,2.1324344099508727
Evan Peters,2.1379742866102225
Mircea Monroe,2.156475384132957
Lindsey Haun,2.5406083411727813
Eugene Levy,2.0338664158043276
Billy Gardell,2.291418417476743
Rob Morrow,2.1874150726455523
John Cassavetes,2.2739625797010556
Patrick Wilson,2.0261314936761785
Blake Harrison,2.5194940942824293
Ellen Wroe,2.796801505174036
Norm MacDonald,2.1274171631650467
Jon Stewart,2.111633740984635
David Boreanaz,2.3262255670534127
Bianca Kajlich,2.4758022368558588
Sean Patrick Thomas,2.1777986829727185
John Singleton,2.3581059893383505
Jodie Turner-Smith,2.5113410682554616
Michael Jeter,2.0914602278666248
Gaite Jansen,2.6539144977526914
Isabella Rossellini,2.0694052472039304
Vinnie Jones,2.0034493571652554
Josh Randall,2.3771297167346086
Charlotte Kirk,2.1991219818124805
Talia Jackson,2.7273962579701054
Derek Luke,2.135988293090833
Dakota Goyo,2.24124594961848
Christina Cole,2.3816243336469114
Janet Montgomery,2.2635099822305844
Sylvia Sidney,2.1657781958816766
Danielle Fishel,2.497021009720916
Louise Jameson,2.9233824605414447
Ernest Borgnine,2.0433782795024564
Zawe Ashton,2.435141632695725
Campbell Scott,2.0812166823455627
Deborah Ann Woll,2.2394690080485002
Joel Gretsch,2.2257761053621823
Kimiko Glenn,2.3895683077244696
Thomas Sadoski,2.203721124699488
Bill Fagerbakke,2.141528169750183
Troy Donahue,2.3439949827532143
Mark Strong,2.011393331242814
Renee Elise Goldsberry,2.3567471516671894
Eleanor Worthington-Cox,2.706804640953277
Meg Foster,2.196090728546044
Ramon Tikaram,2.316295599456465
Bruno Ganz,2.15543012438591
Jake Hoffman,2.1337932476220343
Laurence Fishburne,1.9822305843001986
Sarah Michelle Gellar,2.101703773387687
Ewan McGregor,1.9979094805059057
Pam Grier,2.0657468380892654
Alan Cumming,2.0191282533709627
George Wendt,2.046409532768893
Bill Sage,2.0694052472039304
Chloe Sevigny,2.047768370440054
Katy Wix,2.624229120936553
Erik Per Sullivan,2.184174767429706
Zohar Shtrauss,2.763457719243232
Harris Yulin,2.0238319222326746
Kimrie Lewis,2.560572802341382
Isabelle Adjani,2.2765757290686737
Kristen Connolly,2.255566008153026
Dawn French,2.2641371380788127
Simon Rex,2.228911884603324
Leonor Watling,2.275739521271036
Felix Silla,2.1774851050486044
Yancy Butler,2.213128462422912
Camille Coduri,2.348698651614926
Morgan Lily,2.2351834430856066
Daren Kagasoff,2.8898296226612312
Alicia Agneson,2.6041601337932474
Albano Jeronimo,2.627783004076513
John Gallagher Jr.,2.214278248144664
Stephen Graham,2.08957876032194
Courtney Ford,2.396467022054981
Lucas Hedges,2.1752900595798055
Olga Fonda,2.3050067941883556
Lili Mirojnick,2.330929235915125
Hugh Skinner,2.322880735862862
Sam Neill,2.0301034807149576
Keenan Wynn,2.0777673251803073
O'Shea Jackson Jr.,2.3702310024040973
Jessica Chaffin,2.2530573847601127
Henry Silva,2.099717779868297
Patrick Labyorteaux,2.339291313891502
Ashly Burch,2.957980558168705
Sarah Stiles,2.8400752587017872
Justin Theroux,2.035120727500784
J.A. Bayona,2.8577401484268843
Jacqueline MacInnes Wood,2.8206334274067104
Helene Joy,2.74035747883349
Annette Funicello,2.4810285355910944
Martin Mull,2.0984634681718406
